State,Date,Total,Category,lag_1,lag_7,lag_30,rolling_mean_4,rolling_std_4,month,quarter,week,year
South Carolina,2022-05-15,191201415,Beverages,184741953.0,163508228.0,129965455.0,185981598.5,5514113.351185368,5,2,19,2022
South Carolina,2022-05-22,203399074,Beverages,191201415.0,172198536.0,132205677.0,192138673.75,7978105.122023272,5,2,20,2022
South Carolina,2022-05-29,203009781,Beverages,203399074.0,177614299.0,132108080.0,195588055.75,9182856.739988158,5,2,21,2022
South Carolina,2022-06-19,206203991,Beverages,203009781.0,176316871.0,133108994.0,200953565.25,6655322.213880449,6,2,24,2022
South Carolina,2022-06-26,206761069,Beverages,206203991.0,178770773.0,139656336.0,204843478.75,1912842.4285577086,6,2,25,2022
South Carolina,2022-07-17,206196711,Beverages,206761069.0,189212253.0,135020319.0,205542888.0,1709301.778909243,7,3,28,2022
South Carolina,2022-07-24,204000301,Beverages,206196711.0,184741953.0,138477665.0,205790518.0,1222401.8468663658,7,3,29,2022
South Carolina,2022-07-31,209504320,Beverages,204000301.0,191201415.0,131830740.0,206615600.25,2264296.8976470144,7,3,30,2022
South Carolina,2022-08-14,211971500,Beverages,209504320.0,203399074.0,133754231.0,207918208.0,3524129.8923973166,8,3,32,2022
South Carolina,2022-08-21,201723507,Beverages,211971500.0,203009781.0,126337749.0,206799907.0,4749275.542910133,8,3,33,2022
South Carolina,2022-08-28,208685841,Beverages,201723507.0,206203991.0,121546105.0,207971292.0,4393071.688149913,8,3,34,2022
South Carolina,2022-09-18,200168053,Beverages,208685841.0,206761069.0,177044108.0,205637225.25,5616823.842712406,9,3,37,2022
South Carolina,2022-09-25,200145634,Beverages,200168053.0,206196711.0,169100035.0,202680758.75,4070949.5790821654,9,3,38,2022
South Carolina,2022-10-16,192750334,Beverages,200145634.0,204000301.0,166307533.0,200437465.5,6513714.70583005,10,4,41,2022
South Carolina,2022-10-23,186735843,Beverages,192750334.0,209504320.0,169313002.0,194949966.0,6494448.796224484,10,4,42,2022
South Carolina,2022-10-30,180597389,Beverages,186735843.0,211971500.0,172579093.0,190057300.0,8357609.461871276,10,4,43,2022
South Carolina,2022-11-13,182848873,Beverages,180597389.0,201723507.0,159627451.0,185733109.75,5321070.048949226,11,4,45,2022
South Carolina,2022-11-20,186596158,Beverages,182848873.0,208685841.0,171199262.0,184194565.75,2998683.319101322,11,4,46,2022
South Carolina,2022-11-27,179285281,Beverages,186596158.0,200168053.0,166981961.0,182331925.25,3201123.4023398524,11,4,47,2022
South Carolina,2022-12-18,187471223,Beverages,179285281.0,200145634.0,167542161.0,184050383.75,3756458.4387747287,12,4,50,2022
South Carolina,2022-12-25,186801489,Beverages,187471223.0,192750334.0,157956138.0,185038537.75,3853660.541618129,12,4,51,2022
South Carolina,2023-01-15,182273982,Beverages,186801489.0,186735843.0,159023663.0,183957993.75,3877214.851667693,1,1,2,2023
South Carolina,2023-01-22,171650115,Beverages,182273982.0,180597389.0,164866135.0,182049202.25,7306939.166225886,1,1,3,2023
South Carolina,2023-01-29,171331528,Beverages,171650115.0,182848873.0,163508228.0,178014278.5,7757187.496750004,1,1,4,2023
South Carolina,2023-02-19,179619574,Beverages,171331528.0,186596158.0,172198536.0,176218799.75,5567429.181809966,2,1,7,2023
South Carolina,2023-02-26,185148805,Beverages,179619574.0,179285281.0,177614299.0,176937505.5,6683372.725088929,2,1,8,2023
South Carolina,2023-03-19,199129767,Beverages,185148805.0,187471223.0,176316871.0,183807418.5,11687023.667612495,3,1,11,2023
South Carolina,2023-03-26,188420756,Beverages,199129767.0,186801489.0,178770773.0,188079725.5,8213488.4455170045,3,1,12,2023
South Carolina,2023-04-16,197670443,Beverages,188420756.0,182273982.0,189212253.0,192592442.75,6863755.244810423,4,2,15,2023
South Carolina,2023-04-23,198810907,Beverages,197670443.0,171650115.0,184741953.0,196007968.25,5096786.735865701,4,2,16,2023
South Carolina,2023-04-30,200954411,Beverages,198810907.0,171331528.0,191201415.0,196464129.25,5532360.620462471,4,2,17,2023
South Dakota,2020-09-27,17283572,Beverages,17797392.0,20270769.0,15392179.0,17758514.75,676673.8214242612,9,3,39,2020
South Dakota,2020-10-18,16674281,Beverages,17283572.0,19649057.0,15676481.0,17251676.25,459060.0324404703,10,4,42,2020
South Dakota,2020-10-25,15660179,Beverages,16674281.0,20104885.0,15250300.0,16853856.0,918699.8031468142,10,4,43,2020
South Dakota,2020-11-15,16589583,Beverages,15660179.0,19444087.0,16008107.0,16551903.75,670051.5838398153,11,4,46,2020
South Dakota,2020-11-22,16721167,Beverages,16589583.0,18701635.0,15467801.0,16411302.5,503701.0187121541,11,4,47,2020
South Dakota,2020-11-29,15436615,Beverages,16721167.0,17251460.0,16064025.0,16101886.0,647829.1693700291,11,4,48,2020
South Dakota,2020-12-13,16783125,Beverages,15436615.0,17797392.0,16742201.0,16382622.5,635813.7750429198,12,4,50,2020
South Dakota,2020-12-20,17144205,Beverages,16783125.0,17283572.0,15095225.0,16521278.0,746782.2830044435,12,4,51,2020
South Dakota,2020-12-27,16142224,Beverages,17144205.0,16674281.0,14677693.0,16376542.25,751217.6577421345,12,4,52,2020
South Dakota,2021-01-17,15851077,Beverages,16142224.0,15660179.0,14904570.0,16480157.75,589544.9415197952,1,1,2,2021
South Dakota,2021-01-24,15560399,Beverages,15851077.0,16589583.0,15171292.0,16174476.25,688740.8801754924,1,1,3,2021
South Dakota,2021-01-31,15736581,Beverages,15560399.0,16721167.0,15018603.0,15822570.25,244348.84224999338,1,1,4,2021
South Dakota,2021-02-14,15643630,Beverages,15736581.0,15436615.0,17515040.0,15697921.75,124914.86313850786,2,1,6,2021
South Dakota,2021-02-21,15564950,Beverages,15643630.0,16783125.0,16883066.0,15626390.0,82802.89802091561,2,1,7,2021
South Dakota,2021-02-28,16320595,Beverages,15564950.0,17144205.0,15718331.0,15816439.0,343346.3946230718,2,1,8,2021
South Dakota,2021-03-14,18900494,Beverages,16320595.0,16142224.0,16578223.0,16607417.25,1565896.1028828123,3,1,10,2021
South Dakota,2021-03-21,17838606,Beverages,18900494.0,15851077.0,16518924.0,17156161.25,1498727.435725693,3,1,11,2021
South Dakota,2021-03-28,16660802,Beverages,17838606.0,15560399.0,17720866.0,17430124.25,1176400.7852695913,3,1,12,2021
South Dakota,2021-04-18,16872003,Beverages,16660802.0,15736581.0,18289917.0,17567976.25,1025701.0448515579,4,2,15,2021
South Dakota,2021-04-25,17765951,Beverages,16872003.0,15643630.0,17591968.0,17284340.5,604974.2124225859,4,2,16,2021
South Dakota,2021-05-16,18739050,Beverages,17765951.0,15564950.0,19909808.0,17509451.5,949429.8339363097,5,2,19,2021
South Dakota,2021-05-23,19742943,Beverages,18739050.0,16320595.0,19448822.0,18279986.75,1237959.4836472815,5,2,20,2021
South Dakota,2021-05-30,19751915,Beverages,19742943.0,18900494.0,20706381.0,18999964.75,950142.4981557117,5,2,21,2021
South Dakota,2021-06-13,21748015,Beverages,19751915.0,17838606.0,20270769.0,19995480.75,1261360.920688012,6,2,23,2021
South Dakota,2021-06-20,21546185,Beverages,21748015.0,16660802.0,19649057.0,20697264.5,1099872.3912471205,6,2,24,2021
South Dakota,2021-06-27,21595076,Beverages,21546185.0,16872003.0,20104885.0,21160297.75,942849.3398259564,6,2,25,2021
South Dakota,2021-07-18,21734729,Beverages,21595076.0,17765951.0,19444087.0,21656001.25,100724.1838896753,7,3,28,2021
South Dakota,2021-07-25,22065420,Beverages,21734729.0,18739050.0,18701635.0,21735352.5,234098.82729093524,7,3,29,2021
South Dakota,2021-08-15,23853897,Beverages,22065420.0,19742943.0,17251460.0,22312280.5,1046497.2638131096,8,3,32,2021
South Dakota,2021-08-22,21052543,Beverages,23853897.0,19751915.0,17797392.0,22176647.25,1195050.9514338328,8,3,33,2021
South Dakota,2021-08-29,20265750,Beverages,21052543.0,21748015.0,17283572.0,21809402.5,1549322.6546174919,8,3,34,2021
South Dakota,2021-09-19,19219386,Beverages,20265750.0,21546185.0,16674281.0,21097894.0,1984848.037173121,9,3,37,2021
South Dakota,2021-09-26,19121112,Beverages,19219386.0,21595076.0,15660179.0,19914697.75,918543.4606790469,9,3,38,2021
South Dakota,2021-10-17,25950714,Beverages,19121112.0,21734729.0,16589583.0,21139240.5,3249202.3040778777,10,4,41,2021
South Dakota,2021-10-24,24802967,Beverages,25950714.0,22065420.0,16721167.0,22273544.75,3614105.1693521924,10,4,42,2021
South Dakota,2021-10-31,24723617,Beverages,24802967.0,23853897.0,15436615.0,23649602.5,3070618.675994192,10,4,43,2021
South Dakota,2021-11-14,25615142,Beverages,24723617.0,21052543.0,16783125.0,25273110.0,605285.0753537462,11,4,45,2021
South Dakota,2021-11-21,25404918,Beverages,25615142.0,20265750.0,17144205.0,25136661.0,440780.7153154391,11,4,46,2021
South Dakota,2021-11-28,24173894,Beverages,25404918.0,19219386.0,16142224.0,24979392.75,658153.5580198894,11,4,47,2021
South Dakota,2021-12-19,26628312,Beverages,24173894.0,19121112.0,15851077.0,25455566.5,1007645.1120936993,12,4,50,2021
South Dakota,2021-12-26,25269496,Beverages,26628312.0,25950714.0,15560399.0,25369155.0,1004213.8081139182,12,4,51,2021
South Dakota,2022-01-16,25161451,Beverages,25269496.0,24802967.0,15736581.0,25308288.25,1008692.0626310625,1,1,2,2022
South Dakota,2022-01-23,24097439,Beverages,25161451.0,24723617.0,15643630.0,25289174.5,1037661.3580034949,1,1,3,2022
South Dakota,2022-01-30,24745497,Beverages,24097439.0,25615142.0,15564950.0,24818470.75,531121.8255493807,1,1,4,2022
South Dakota,2022-02-13,24840137,Beverages,24745497.0,25404918.0,16320595.0,24711131.0,446179.9126122296,2,1,6,2022
South Dakota,2022-02-20,24813224,Beverages,24840137.0,24173894.0,18900494.0,24624074.25,353340.6810349469,2,1,7,2022
South Dakota,2022-02-27,24932951,Beverages,24813224.0,26628312.0,17838606.0,24832952.25,77650.9180772533,2,1,8,2022
South Dakota,2022-03-13,26043139,Beverages,24932951.0,25269496.0,16660802.0,25157362.75,592740.4868677694,3,1,10,2022
South Dakota,2022-03-20,27033561,Beverages,26043139.0,25161451.0,16872003.0,25705718.75,1044147.872703338,3,1,11,2022
South Dakota,2022-03-27,26345509,Beverages,27033561.0,24097439.0,17765951.0,26088790.0,874937.0825234556,3,1,12,2022
South Dakota,2022-04-17,27877346,Beverages,26345509.0,24745497.0,18739050.0,26824888.75,814892.219321614,4,2,15,2022
South Dakota,2022-04-24,26202166,Beverages,27877346.0,24840137.0,19742943.0,26864645.5,766480.3851356246,4,2,16,2022
South Dakota,2022-05-15,29779176,Beverages,26202166.0,24813224.0,19751915.0,27551049.25,1667716.1728570322,5,2,19,2022
South Dakota,2022-05-22,29490107,Beverages,29779176.0,24932951.0,21748015.0,28337198.75,1651093.0942551077,5,2,20,2022
South Dakota,2022-05-29,30564534,Beverages,29490107.0,26043139.0,21546185.0,29008995.75,1925498.9089466932,5,2,21,2022
South Dakota,2022-06-19,32696955,Beverages,30564534.0,27033561.0,21595076.0,30632693.0,1449116.6608903466,6,2,24,2022
South Dakota,2022-06-26,32599629,Beverages,32696955.0,26345509.0,21734729.0,31337806.25,1576010.2017557619,6,2,25,2022
South Dakota,2022-07-17,32895934,Beverages,32599629.0,27877346.0,22065420.0,32189263.0,1090149.7827518873,7,3,28,2022
South Dakota,2022-07-24,32576162,Beverages,32895934.0,26202166.0,23853897.0,32692170.0,145561.3921637689,7,3,29,2022
South Dakota,2022-07-31,32311519,Beverages,32576162.0,29779176.0,21052543.0,32595811.0,238953.56363246503,7,3,30,2022
South Dakota,2022-08-14,35828335,Beverages,32311519.0,29490107.0,20265750.0,33402987.5,1634457.8756232872,8,3,32,2022
South Dakota,2022-08-21,30899092,Beverages,35828335.0,30564534.0,19219386.0,32903777.0,2084058.7460832263,8,3,33,2022
South Dakota,2022-08-28,30005659,Beverages,30899092.0,32696955.0,19121112.0,32261151.25,2560585.057288322,8,3,34,2022
South Dakota,2022-09-18,29573605,Beverages,30005659.0,32599629.0,25950714.0,31576672.75,2887681.4329507053,9,3,37,2022
South Dakota,2022-09-25,28387144,Beverages,29573605.0,32895934.0,24802967.0,29716375.0,1043989.6326123117,9,3,38,2022
South Dakota,2022-10-16,28025866,Beverages,28387144.0,32576162.0,24723617.0,28998068.5,942494.442818094,10,4,41,2022
South Dakota,2022-10-23,27164958,Beverages,28025866.0,32311519.0,25615142.0,28287893.25,998757.1060904847,10,4,42,2022
South Dakota,2022-10-30,26502942,Beverages,27164958.0,35828335.0,25404918.0,27520227.5,850156.9887957894,10,4,43,2022
South Dakota,2022-11-13,27271878,Beverages,26502942.0,30899092.0,24173894.0,27241411.0,623826.7415140123,11,4,45,2022
South Dakota,2022-11-20,27720458,Beverages,27271878.0,30005659.0,26628312.0,27165059.0,502751.5224084263,11,4,46,2022
South Dakota,2022-11-27,26502628,Beverages,27720458.0,29573605.0,25269496.0,26999476.5,602058.093040578,11,4,47,2022
South Dakota,2022-12-18,27963413,Beverages,26502628.0,28387144.0,25161451.0,27364594.25,642081.2573365673,12,4,50,2022
South Dakota,2022-12-25,28215951,Beverages,27963413.0,28025866.0,24097439.0,27600612.5,759429.2985509954,12,4,51,2022
South Dakota,2023-01-15,26827627,Beverages,28215951.0,27164958.0,24745497.0,27377404.75,839455.2636864616,1,1,2,2023
South Dakota,2023-01-22,25720897,Beverages,26827627.0,26502942.0,24840137.0,27181972.0,1146016.7455978368,1,1,3,2023
South Dakota,2023-01-29,25917390,Beverages,25720897.0,27271878.0,24813224.0,26670466.25,1137545.3416139395,1,1,4,2023
South Dakota,2023-02-19,26981683,Beverages,25917390.0,27720458.0,24932951.0,26361899.25,634955.7968144249,2,1,7,2023
South Dakota,2023-02-26,26132930,Beverages,26981683.0,26502628.0,26043139.0,26188225.0,555091.6415625964,2,1,8,2023
South Dakota,2023-03-19,29043897,Beverages,26132930.0,27963413.0,27033561.0,27018975.0,1425980.9551788054,3,1,11,2023
South Dakota,2023-03-26,27328951,Beverages,29043897.0,28215951.0,26345509.0,27371865.25,1222665.7416984038,3,1,12,2023
South Dakota,2023-04-16,29071952,Beverages,27328951.0,26827627.0,27877346.0,27894432.5,1429508.213103254,4,2,15,2023
South Dakota,2023-04-23,28914905,Beverages,29071952.0,25720897.0,26202166.0,28589926.25,843427.1425920014,4,2,16,2023
South Dakota,2023-04-30,30087804,Beverages,28914905.0,25917390.0,29779176.0,28850903.0,1140061.5320396782,4,2,17,2023
Tennessee,2020-09-27,153161315,Beverages,162000007.0,168284776.0,144130310.0,160425070.75,5420960.463750955,9,3,39,2020
Tennessee,2020-10-18,151088439,Beverages,153161315.0,162653534.0,139732668.0,158103009.25,7159211.079996385,10,4,42,2020
Tennessee,2020-10-25,149058215,Beverages,151088439.0,169028938.0,134319022.0,153826994.0,5700356.908945154,10,4,43,2020
Tennessee,2020-11-15,149010433,Beverages,149058215.0,162518556.0,135190491.0,150579600.5,1974931.8014604412,11,4,46,2020
Tennessee,2020-11-22,152893006,Beverages,149010433.0,160376685.0,139393955.0,150512523.25,1859181.2426719007,11,4,47,2020
Tennessee,2020-11-29,145806795,Beverages,152893006.0,166162276.0,135249583.0,149192112.25,2898730.9439002867,11,4,48,2020
Tennessee,2020-12-13,146091196,Beverages,145806795.0,162000007.0,143837604.0,148450357.5,3296709.2650470594,12,4,50,2020
Tennessee,2020-12-20,151754623,Beverages,146091196.0,153161315.0,136181226.0,149136405.0,3711545.822363255,12,4,51,2020
Tennessee,2020-12-27,146242222,Beverages,151754623.0,151088439.0,133174600.0,147473709.0,2859646.212682631,12,4,52,2020
Tennessee,2021-01-17,145423790,Beverages,146242222.0,149058215.0,128870419.0,147377957.75,2939366.246930852,1,1,2,2021
Tennessee,2021-01-24,140867016,Beverages,145423790.0,149010433.0,129634554.0,146071912.75,4465915.893495201,1,1,3,2021
Tennessee,2021-01-31,141317750,Beverages,140867016.0,152893006.0,130792972.0,143462694.5,2763452.0963714556,1,1,4,2021
Tennessee,2021-02-14,143265221,Beverages,141317750.0,145806795.0,158684644.0,142718444.25,2082273.7082546046,2,1,6,2021
Tennessee,2021-02-21,138443611,Beverages,143265221.0,146091196.0,153445821.0,140973399.5,1981764.395559123,2,1,7,2021
Tennessee,2021-02-28,152040541,Beverages,138443611.0,151754623.0,140061174.0,143766780.75,5860618.8142852085,2,1,8,2021
Tennessee,2021-03-14,172301350,Beverages,152040541.0,146242222.0,147343447.0,151512680.75,14958482.343781415,3,1,10,2021
Tennessee,2021-03-21,167121384,Beverages,172301350.0,145423790.0,146800271.0,157476721.5,15325365.45116961,3,1,11,2021
Tennessee,2021-03-28,152222936,Beverages,167121384.0,140867016.0,158429364.0,160921552.75,10367834.811676016,3,1,12,2021
Tennessee,2021-04-18,161584036,Beverages,152222936.0,141317750.0,165753716.0,163307426.5,8588227.139438022,4,2,15,2021
Tennessee,2021-04-25,158579319,Beverages,161584036.0,143265221.0,160317262.0,159876918.75,6209233.530589829,4,2,16,2021
Tennessee,2021-05-16,168247049,Beverages,158579319.0,138443611.0,163688558.0,160158335.0,6656419.616496904,5,2,19,2021
Tennessee,2021-05-23,175021293,Beverages,168247049.0,152040541.0,162441172.0,165857924.25,7323921.059977711,5,2,20,2021
Tennessee,2021-05-30,173529251,Beverages,175021293.0,172301350.0,162325746.0,168844228.0,7434840.326935441,5,2,21,2021
Tennessee,2021-06-13,177318204,Beverages,173529251.0,167121384.0,168284776.0,173528949.25,3850714.728920034,6,2,23,2021
Tennessee,2021-06-20,182887172,Beverages,177318204.0,152222936.0,162653534.0,177188980.0,4106035.1595527623,6,2,24,2021
Tennessee,2021-06-27,174789167,Beverages,182887172.0,161584036.0,169028938.0,177130948.5,4148306.4447828764,6,2,25,2021
Tennessee,2021-07-18,181890343,Beverages,174789167.0,158579319.0,162518556.0,179221221.5,3822215.123306091,7,3,28,2021
Tennessee,2021-07-25,179525336,Beverages,181890343.0,168247049.0,160376685.0,179773004.5,3609299.9069042644,7,3,29,2021
Tennessee,2021-08-15,186501515,Beverages,179525336.0,175021293.0,166162276.0,180676590.25,4878185.555924087,8,3,32,2021
Tennessee,2021-08-22,176653708,Beverages,186501515.0,173529251.0,162000007.0,181142725.5,4165044.3671759944,8,3,33,2021
Tennessee,2021-08-29,179713841,Beverages,176653708.0,177318204.0,153161315.0,180598600.0,4176971.490233341,8,3,34,2021
Tennessee,2021-09-19,173504125,Beverages,179713841.0,182887172.0,151088439.0,179093297.25,5551492.499798744,9,3,37,2021
Tennessee,2021-09-26,164359614,Beverages,173504125.0,174789167.0,149058215.0,173557822.0,6635535.492895569,9,3,38,2021
Tennessee,2021-10-17,237896333,Beverages,164359614.0,181890343.0,149010433.0,188868478.25,33288064.43848355,10,4,41,2021
Tennessee,2021-10-24,233290614,Beverages,237896333.0,179525336.0,152893006.0,202262671.5,38713420.63729691,10,4,42,2021
Tennessee,2021-10-31,229313039,Beverages,233290614.0,186501515.0,145806795.0,216214900.0,34747644.8935675,10,4,43,2021
Tennessee,2021-11-14,234007513,Beverages,229313039.0,176653708.0,146091196.0,233626874.75,3516409.5986211835,11,4,45,2021
Tennessee,2021-11-21,238791206,Beverages,234007513.0,179713841.0,151754623.0,233850593.0,3887469.3347355095,11,4,46,2021
Tennessee,2021-11-28,220939630,Beverages,238791206.0,173504125.0,146242222.0,230762847.0,7606574.812848657,11,4,47,2021
Tennessee,2021-12-19,237893228,Beverages,220939630.0,164359614.0,145423790.0,232907894.25,8244501.608137742,12,4,50,2021
Tennessee,2021-12-26,232430156,Beverages,237893228.0,237896333.0,140867016.0,232513555.0,8212033.425884982,12,4,51,2021
Tennessee,2022-01-16,232413351,Beverages,232430156.0,233290614.0,141317750.0,230919091.25,7135459.78726705,1,1,2,2022
Tennessee,2022-01-23,215309649,Beverages,232413351.0,229313039.0,143265221.0,229511596.0,9813005.454121564,1,1,3,2022
Tennessee,2022-01-30,219249546,Beverages,215309649.0,234007513.0,138443611.0,224850675.5,8889064.887408076,1,1,4,2022
Tennessee,2022-02-13,225524007,Beverages,219249546.0,238791206.0,152040541.0,223124138.25,7486155.0183013445,2,1,6,2022
Tennessee,2022-02-20,218613740,Beverages,225524007.0,220939630.0,172301350.0,219674235.5,4265147.664310716,2,1,7,2022
Tennessee,2022-02-27,233514026,Beverages,218613740.0,237893228.0,167121384.0,224225329.75,6933368.687574157,2,1,8,2022
Tennessee,2022-03-13,240827838,Beverages,233514026.0,232430156.0,152222936.0,229619902.75,9638360.665049827,3,1,10,2022
Tennessee,2022-03-20,239039594,Beverages,240827838.0,232413351.0,161584036.0,232998799.5,10082665.606385304,3,1,11,2022
Tennessee,2022-03-27,242009531,Beverages,239039594.0,215309649.0,158579319.0,238847747.25,3759566.615457465,3,1,12,2022
Tennessee,2022-04-17,252796423,Beverages,242009531.0,219249546.0,168247049.0,243668346.5,6206643.958901918,4,2,15,2022
Tennessee,2022-04-24,247631530,Beverages,252796423.0,225524007.0,175021293.0,245369269.5,6100083.781012221,4,2,16,2022
Tennessee,2022-05-15,259908048,Beverages,247631530.0,218613740.0,173529251.0,250586383.0,7617332.4651818,5,2,19,2022
Tennessee,2022-05-22,274411659,Beverages,259908048.0,233514026.0,177318204.0,258686915.0,11628673.945174117,5,2,20,2022
Tennessee,2022-05-29,263543147,Beverages,274411659.0,240827838.0,182887172.0,261373596.0,11040686.07805134,5,2,21,2022
Tennessee,2022-06-19,276362609,Beverages,263543147.0,239039594.0,174789167.0,268556365.75,8065309.559299487,6,2,24,2022
Tennessee,2022-06-26,270841107,Beverages,276362609.0,242009531.0,181890343.0,271289630.5,5647753.322106631,6,2,25,2022
Tennessee,2022-07-17,269218064,Beverages,270841107.0,252796423.0,179525336.0,269991231.75,5275488.0126614235,7,3,28,2022
Tennessee,2022-07-24,270085372,Beverages,269218064.0,247631530.0,186501515.0,271626788.0,3226102.3837356474,7,3,29,2022
Tennessee,2022-07-31,273364370,Beverages,270085372.0,259908048.0,176653708.0,270877228.25,1785780.9830656939,7,3,30,2022
Tennessee,2022-08-14,281964916,Beverages,273364370.0,274411659.0,179713841.0,273658180.5,5818584.432320153,8,3,32,2022
Tennessee,2022-08-21,271716139,Beverages,281964916.0,263543147.0,173504125.0,274282699.25,5293536.006799837,8,3,33,2022
Tennessee,2022-08-28,273613652,Beverages,271716139.0,276362609.0,164359614.0,275164769.25,4610945.261201841,8,3,34,2022
Tennessee,2022-09-18,267283151,Beverages,273613652.0,270841107.0,237896333.0,273644464.5,6148593.640100185,9,3,37,2022
Tennessee,2022-09-25,262818392,Beverages,267283151.0,269218064.0,233290614.0,268857833.5,4821555.715188532,9,3,38,2022
Tennessee,2022-10-16,257083138,Beverages,262818392.0,270085372.0,229313039.0,265199583.25,6992485.55626899,10,4,41,2022
Tennessee,2022-10-23,249615671,Beverages,257083138.0,273364370.0,234007513.0,259200088.0,7632617.677458903,10,4,42,2022
Tennessee,2022-10-30,244890147,Beverages,249615671.0,281964916.0,238791206.0,253601837.0,7934049.087241693,10,4,43,2022
Tennessee,2022-11-13,248078955,Beverages,244890147.0,271716139.0,220939630.0,249916977.75,5166946.019488978,11,4,45,2022
Tennessee,2022-11-20,252021988,Beverages,248078955.0,273613652.0,237893228.0,248651690.25,2986938.181384574,11,4,46,2022
Tennessee,2022-11-27,244384957,Beverages,252021988.0,267283151.0,232430156.0,247344011.75,3521413.570385005,11,4,47,2022
Tennessee,2022-12-18,255439196,Beverages,244384957.0,262818392.0,232413351.0,249981274.0,4792042.283137407,12,4,50,2022
Tennessee,2022-12-25,260271337,Beverages,255439196.0,257083138.0,215309649.0,253029369.5,6683163.970951115,12,4,51,2022
Tennessee,2023-01-15,241146884,Beverages,260271337.0,249615671.0,219249546.0,250310593.5,9029686.491536705,1,1,2,2023
Tennessee,2023-01-22,227700587,Beverages,241146884.0,244890147.0,225524007.0,246139501.0,14732197.050813638,1,1,3,2023
Tennessee,2023-01-29,232326868,Beverages,227700587.0,248078955.0,218613740.0,240361419.0,14397597.794270799,1,1,4,2023
Tennessee,2023-02-19,243855297,Beverages,232326868.0,252021988.0,233514026.0,236257409.0,7534437.009016973,2,1,7,2023
Tennessee,2023-02-26,246705712,Beverages,243855297.0,244384957.0,240827838.0,237647116.0,9089153.806402477,2,1,8,2023
Tennessee,2023-03-19,261497090,Beverages,246705712.0,255439196.0,239039594.0,246096241.75,12002431.248777682,3,1,11,2023
Tennessee,2023-03-26,250826661,Beverages,261497090.0,260271337.0,242009531.0,250721190.0,7732953.19175829,3,1,12,2023
Tennessee,2023-04-16,263975661,Beverages,250826661.0,241146884.0,252796423.0,255751281.0,8301183.612936214,4,2,15,2023
Tennessee,2023-04-23,264857799,Beverages,263975661.0,227700587.0,247631530.0,260289302.75,6466857.404327418,4,2,16,2023
Tennessee,2023-04-30,265892238,Beverages,264857799.0,232326868.0,259908048.0,261388089.75,7084385.081587699,4,2,17,2023
Texas,2020-09-27,535440643,Beverages,552604069.0,586136878.0,514652477.0,558575508.25,21808127.304350287,9,3,39,2020
Texas,2020-10-18,537675846,Beverages,535440643.0,558759620.0,484212181.0,546036732.0,11237060.14109172,10,4,42,2020
Texas,2020-10-25,517086067,Beverages,537675846.0,612342532.0,483599435.0,535701656.25,14562477.730818616,10,4,43,2020
Texas,2020-11-15,515212246,Beverages,517086067.0,594962351.0,478104629.0,526353700.5,11843205.390819034,11,4,46,2020
Texas,2020-11-22,539488248,Beverages,515212246.0,587830951.0,490235899.0,527365601.75,12995288.623956745,11,4,47,2020
Texas,2020-11-29,496499365,Beverages,539488248.0,558426370.0,481564976.0,517071481.5,17599056.48026215,11,4,48,2020
Texas,2020-12-13,509601474,Beverages,496499365.0,552604069.0,507804112.0,515200333.25,17990519.570093073,12,4,50,2020
Texas,2020-12-20,524094563,Beverages,509601474.0,535440643.0,467525422.0,517420912.5,18532491.065834943,12,4,51,2020
Texas,2020-12-27,499021081,Beverages,524094563.0,537675846.0,461142927.0,507304120.75,12550541.518504499,12,4,52,2020
Texas,2021-01-17,492394555,Beverages,499021081.0,517086067.0,452238817.0,506277918.25,13830983.51498675,1,1,2,2021
Texas,2021-01-24,481922320,Beverages,492394555.0,515212246.0,458900855.0,499358129.75,17930454.23042987,1,1,3,2021
Texas,2021-01-31,494403062,Beverages,481922320.0,539488248.0,457236540.0,491935254.5,7228850.192014298,1,1,4,2021
Texas,2021-02-14,498618693,Beverages,494403062.0,496499365.0,587593531.0,491834657.5,7099008.36420833,2,1,6,2021
Texas,2021-02-21,505144380,Beverages,498618693.0,509601474.0,553455243.0,495022113.75,9787466.095286414,2,1,7,2021
Texas,2021-02-28,544512377,Beverages,505144380.0,524094563.0,498719329.0,510669628.0,22990477.950266656,2,1,8,2021
Texas,2021-03-14,626790165,Beverages,544512377.0,499021081.0,511736396.0,543766403.75,58944827.06367017,3,1,10,2021
Texas,2021-03-21,593057396,Beverages,626790165.0,492394555.0,515487730.0,567376079.5,53494849.8693762,3,1,11,2021
Texas,2021-03-28,530931012,Beverages,593057396.0,481922320.0,542776800.0,573822737.5,44250490.81681352,3,1,12,2021
Texas,2021-04-18,534217661,Beverages,530931012.0,494403062.0,579200968.0,571249058.5,46752138.52555276,4,2,15,2021
Texas,2021-04-25,546096314,Beverages,534217661.0,498618693.0,544491664.0,551075595.75,28735918.391871016,4,2,16,2021
Texas,2021-05-16,570427145,Beverages,546096314.0,505144380.0,584731656.0,545418033.0,17900073.170579858,5,2,19,2021
Texas,2021-05-23,583267376,Beverages,570427145.0,544512377.0,575978458.0,558502124.0,22354441.001200207,5,2,20,2021
Texas,2021-05-30,593132909,Beverages,583267376.0,626790165.0,558015179.0,573230936.0,20338531.6761142,5,2,21,2021
Texas,2021-06-13,635379158,Beverages,593132909.0,593057396.0,586136878.0,595551647.0,28131979.67152459,6,2,23,2021
